74,2021-09-09 15:44:15.817857,THREE,good,1,2
75,2021-09-09 15:44:15.817858,FOUR,,2,2
76,2021-09-09 15:44:15.817859,FIVE,,3,2
77,2021-09-09 15:44:15.817860,ZERO,,4,2
78,2021-09-09 15:44:15.817861,ONE,,5,2
79,2021-09-09 15:44:15.817862,TWO,,6,2
80,2021-09-09 15:44:15.817863,THREE,,7,2
81,2021-09-09 15:44:15.817864,FOUR,,8,2
82,2021-09-09 15:44:15.817865,FIVE,,9,2
83,2021-09-09 15:44:15.817866,ZERO,,10,2
84,2021-09-09 15:44:15.817867,ONE,,11,2
85,2021-09-09 15:44:15.817868,TWO,,12,2
86,2021-09-09 15:44:15.817869,THREE,,13,2
87,2021-09-09 15:44:15.817870,FOUR,,14,2
88,2021-09-09 15:44:15.817871,FIVE,,15,2
89,2021-09-09 15:44:15.817872,ZERO,,16,2
90,2021-09-09 15:44:15.817873,ONE,,17,2
91,2021-09-09 15:44:15.817874,TWO,,18,2
92,2021-09-09 15:44:15.817875,THREE,,19,2
93,2021-09-09 15:44:15.817876,FOUR,,20,2
94,2021-09-09 15:44:15.817877,FIVE,,21,2
95,2021-09-09 15:44:15.817878,ZERO,,22,2
96,2021-09-09 15:44:15.817879,ONE,,23,2
97,2021-09-09 15:44:15.817880,TWO,,24,2
98,2021-09-09 15:44:15.817881,THREE,,25,2
99,2021-09-09 15:44:15.817882,FOUR,,26,2
100,2021-09-09 15:44:15.817883,FIVE,,27,2
101,2021-09-09 15:44:15.817884,ZERO,,28,2
102,2021-09-09 15:44:15.817885,ONE,,29,2
103,2021-09-09 15:44:15.817886,TWO,,30,2
104,2021-09-09 15:44:15.817887,THREE,,31,2
105,2021-09-09 15:44:15.817888,FOUR,,32,2
106,2021-09-09 15:44:15.817889,FIVE,,33,2
107,2021-09-09 15:44:15.817890,ZERO,,34,2
108,2021-09-09 15:44:15.817891,ONE,,35,2
109,2021-09-09 15:44:15.817892,TWO,,36,2
110,2021-09-09 15:44:15.817893,THREE,,37,2
111,2021-09-09 15:44:15.817894,FOUR,,38,2
112,2021-09-09 15:44:15.817895,FIVE,,39,2
113,2021-09-09 15:44:15.817896,ZERO,,40,2
114,2021-09-09 15:44:15.817897,ONE,,41,2
115,2021-09-09 15:44:15.817898,TWO,,42,2
116,2021-09-09 15:44:15.817899,THREE,,43,2
117,2021-09-09 15:44:15.817900,FOUR,,44,2
118,2021-09-09 15:44:15.817901,FIVE,,45,2
119,2021-09-09 15:44:15.817902,ZERO,,46,2
120,2021-09-09 15:44:15.817903,ONE,,47,2
121,2021-09-09 15:44:15.817904,TWO,,48,2
122,2021-09-09 15:44:15.817905,THREE,,49,2
123,2021-09-09 15:44:15.817906,FOUR,,50,2
124,2021-09-09 15:44:15.817907,FIVE,,51,2
125,2021-09-09 15:44:15.817908,ZERO,,52,2
126,2021-09-09 15:44:15.817909,ONE,,53,2
127,2021-09-09 15:44:15.817910,TWO,,54,2
128,2021-09-09 15:44:15.817911,THREE,,55,2
129,2021-09-09 15:44:15.817912,FOUR,,56,2
130,2021-09-09 15:44:15.817913,FIVE,,57,2
131,2021-09-09 15:44:15.817914,ZERO,,58,2
132,2021-09-09 15:44:15.817915,ONE,,59,2
133,2021-09-09 15:44:15.817916,TWO,,60,2
134,2021-09-09 15:44:15.817917,THREE,,61,2
135,2021-09-09 15:44:15.817918,FOUR,,62,2
136,2021-09-09 15:44:15.817919,FIVE,,63,2
137,2021-09-09 15:44:15.817920,ZERO,,64,2
138,2021-09-09 15:44:15.817921,ONE,,65,2
139,2021-09-09 15:44:15.817922,TWO,,66,2
140,2021-09-09 15:44:15.817923,THREE,,67,2
141,2021-09-09 15:44:15.817924,FOUR,,68,2
142,2021-09-09 15:44:15.817925,FIVE,,69,2
143,2021-09-09 15:44:15.817926,ZERO,,70,2
144,2021-09-09 15:44:15.817927,ONE,,71,2
145,2021-09-09 15:44:15.817928,TWO,,72,2
146,2021-09-09 15:44:15.817929,THREE,,73,2
